Probe,PROT,DMD_1,DMD_2,DMD_3,DMD_4,DMD_5,DMD_6,DMD_7,DMD_8,DMD_9,DMD_10,DMD_11,DMD_12,DMD_13,DMD_14,DMD_15,DMD_16,DMD_17,DMD_18,DMD_19,DMD_20,DMD_21,DMD_22,NOR_1,NOR_2,NOR_3,NOR_4,NOR_5,NOR_6,NOR_7,NOR_8,NOR_9,NOR_10,NOR_11,NOR_12,NOR_13,NOR_14
216253_s_at,Q9HBI1,7.580127239,6.985138416,7.291311741,7.212158203,6.968719959,6.323832989,7.077722073,7.379444599,7.060569763,7.206626415,6.824162006,7.156784534,7.233186722,7.204384327,7.05183506,7.590590477,7.614459038,6.856842518,7.470843792,7.510305405,7.25254488,7.303732872,7.719121456,7.609456539,7.168735981,7.107998848,7.665265083,7.654091358,7.452085018,7.372165203,7.082628727,7.972650528,7.729341984,7.919627666,7.525094032,7.186723709
216254_at,,4.674888611,4.706018925,4.721378326,4.596087456,4.587710857,4.74344635,4.811770916,4.6835289,4.646856785,4.756626606,4.75564146,4.762468338,4.681356907,4.700052261,4.95072937,4.647621632,4.640892982,4.798278809,4.832460403,4.751632214,4.665931702,4.748199463,4.845420361,4.630094528,4.64877224,4.66998291,4.60656929,4.88458252,4.759218693,4.667860031,4.828145981,4.843753815,4.768316746,4.770896435,4.706700802,4.769392967
37965_at,Q9HBI1,7.989806175,7.380093098,7.994400024,7.682527065,8.270799637,7.48363924,8.117285728,7.900712967,8.11667347,8.160475731,7.767418385,7.58458662,8.40050602,8.183132172,7.595142365,8.255929947,8.438694954,7.900902271,8.125580788,8.472636223,8.295153618,8.417797089,8.145306587,8.865904808,7.994949341,7.679748535,8.287844658,8.449214935,8.144788742,8.455405235,7.751922131,9.174578667,8.616821289,8.880181313,8.978901863,8.014637947
37966_at,Q9HBI1,7.54693079,7.589447021,7.666392326,7.594185829,7.729825974,7.117853165,7.655289173,7.6508708,7.956336498,7.953410149,7.963724613,7.867242813,7.911978722,7.743195057,7.5207901,7.955945015,8.002940178,7.72913456,7.892282009,8.028218269,7.870621204,7.835027695,7.991081238,8.797421455,7.742612839,7.561981201,7.885424137,8.32956028,8.190828323,7.868400097,7.956548691,8.66374588,8.42212677,7.884523869,8.095273018,7.764315128
206594_at,Q96RG2,6.125964642,6.360771656,6.440598965,5.978639126,6.35872221,6.735803604,6.432273388,6.409375668,6.333153725,6.15281868,6.308163166,6.406808376,6.397086143,6.192372322,6.503276825,6.072804928,6.191506386,6.557043076,6.217908382,6.406808376,6.702946663,6.647502899,6.458593369,6.579976082,6.528800488,6.535590649,5.901470661,6.295015812,6.417646885,6.30710268,6.763381958,6.496098518,6.424729347,6.418973446,6.383941174,6.70324707
213534_s_at,Q96RG2,6.168018818,6.126121044,6.529961586,6.074987411,6.345731258,6.326865673,6.456490993,6.24420166,6.362645626,6.106417179,6.283754826,6.293890953,6.375380516,6.311805248,6.312505722,6.151049614,6.139276981,6.360790253,6.09774971,6.462144852,6.669176102,6.274683475,6.51619482,6.471526146,6.494218826,6.261776447,6.052616596,6.605353355,6.339622498,6.118805408,6.437372208,6.31090498,6.292859077,6.345602989,6.279339314,6.442946434
216945_x_at,Q96RG2,6.679934025,6.998547077,7.137070656,6.477336407,6.679514885,6.917803288,7.148955822,6.839713097,7.182718754,6.371977329,6.984451294,6.795094967,7.142296791,6.783076763,7.124597549,6.628873825,6.593885422,7.104576111,6.657526016,6.88690567,7.256705284,6.939089775,7.033969879,7.037975788,7.046880722,6.883152008,6.465573311,7.194550037,6.89469862,6.825193405,7.568778038,6.89469862,6.89469862,6.970331669,6.649798393,7.27993536
204004_at,Q96IZ0,6.388624191,6.522196293,6.310902119,5.742957115,6.252796173,6.136746883,6.134605885,5.988008976,5.889705658,5.999609947,6.010389805,6.038128853,6.044325829,5.635424614,6.025921345,5.736493587,5.528735638,6.39649868,5.805687904,6.042913437,6.500987053,6.018496037,5.846757889,5.964202404,6.050639153,5.86026144,5.806116104,6.261260509,6.183234692,5.868068218,6.497031689,6.174079418,5.910310268,5.972264767,6.146884918,6.155249596
204005_s_at,Q96IZ0,4.529068947,4.717023849,4.528561115,4.505164146,4.630474567,4.648929596,4.550115108,4.554508209,4.642492294,4.596894741,4.582826614,4.572760105,4.551883698,4.393844128,4.569738388,4.567182064,4.426489353,4.803290367,4.546226501,4.555678844,4.599937916,4.647443295,4.633163929,4.547436237,4.519797802,4.637392044,4.396807671,4.611437798,4.6280756,4.541728973,4.731204987,4.65045929,4.622656345,4.560464382,4.588994026,4.549808025
214237_x_at,Q96IZ0,7.625964642,7.065114498,6.93234539,7.342522144,6.591444016,6.788112164,7.293316841,7.707774162,7.134502888,6.644177914,6.99712944,7.514111519,7.058756351,7.520403862,7.572590828,7.597370148,7.647963524,6.603282928,7.4848876,7.241865635,7.004682064,7.262376785,7.57595396,7.286441326,7.187548637,7.305897713,7.368140221,7.319328308,7.171452045,6.932262897,7.165913105,7.078711033,7.293518543,7.11427021,7.175632477,7.07500267
214401_at,P15863,7.435771942,7.59578228,7.450335026,7.48306942,7.067965984,7.127679348,7.358745098,7.694367886,7.755831242,7.181141853,7.49016571,7.610945225,7.477890491,7.594619274,7.712309837,7.440189362,7.527958393,7.159854889,7.393901825,7.215330601,7.343813419,7.512113571,7.492310524,7.612386703,7.658856392,7.544288158,7.352716446,7.629924297,7.553934097,7.218975067,7.708897591,7.265837193,7.271780491,7.226094246,7.173124313,7.679964066
206228_at,Q02962,5.693106174,5.65676403,5.570756435,5.472684383,5.55406332,5.668382645,5.832439899,5.706839561,5.612820625,5.173615932,5.64365387,5.690002918,5.789996624,5.764186859,5.610029697,5.986519337,5.714247227,5.693106174,5.507394314,5.760985851,5.883881569,5.743085861,5.693106174,5.77288723,5.978778839,5.68188858,5.3953619,5.648745537,5.909613132,5.676532745,5.812050819,5.862876892,5.655030251,5.794483662,5.515949726,5.854475498
206229_x_at,Q02962,6.713248253,6.621953964,6.746797562,6.89213562,6.717803001,6.609083652,6.739905834,6.647994518,6.707793713,6.55018568,6.693192005,6.804781914,6.625350475,6.580414772,6.823924065,6.713248253,6.687988758,6.685310841,6.469026566,6.710271358,6.863068104,6.713248253,6.995491028,6.800667763,6.756178379,6.855424404,6.456622124,7.048176765,6.692149162,6.621730328,6.7760849,6.798109055,6.687064648,6.785727501,6.604386806,6.823308468
207679_at,P23760,5.290958881,5.48916626,5.422880173,5.359745026,5.092586994,5.36042881,5.464021206,5.573040962,5.423710823,5.30607605,5.262701511,5.571736336,5.423710823,5.488602638,5.481078625,5.423710823,5.354676723,5.30833149,5.423710823,5.244296074,5.529117107,5.560693741,5.539532185,5.573879719,5.393293858,5.623706818,5.455375671,5.68858242,5.512936592,5.50565815,5.509396076,5.520082951,5.215643406,5.726611137,5.359793663,5.59155798
207680_x_at,P23760,6.064797878,6.019713879,6.106343269,6.147678375,5.933577061,5.861809254,6.348669529,6.194655895,6.109247208,5.876028538,6.132425785,6.023622513,6.104301929,6.237817764,6.561495304,6.055037022,6.022307873,6.144514084,6.211326122,5.997859955,6.151390553,6.332644463,6.118216515,6.231847286,6.179997921,6.217834473,6.306334019,6.383931637,6.185479641,6.184780598,6.147678375,6.199403286,6.317638397,6.289124966,6.279789925,6.161506653
216059_at,P23760,6.697354794,6.76019907,7.099989414,6.516071796,6.197108269,6.121555805,6.837760448,6.641722679,6.887794971,5.946273327,6.8573246,6.802816868,6.672186375,6.82964325,7.172548294,6.659156322,6.654473782,6.504060268,6.610251427,6.427057266,6.892518997,6.811807156,7.056569576,6.587535381,6.917047501,6.827643394,6.286837101,6.855816364,6.765013695,6.682280064,7.146803379,6.594540596,6.677109241,6.784567833,6.570195198,7.024639606
207867_at,O43316,4.631155968,5.057146072,4.902250767,4.713418007,4.756140709,4.830179214,4.983459949,4.798586845,4.82790041,4.466984272,4.898816586,4.799452305,4.905939102,4.771683693,4.924004078,4.690043449,4.762454033,4.879223347,4.725461483,4.812998772,4.783634186,4.949058533,4.987610817,4.86037302,4.992367744,4.887833595,4.668355465,5.14427948,4.948456287,4.812475204,4.930440426,4.903579235,4.91755724,4.932752132,4.817457676,5.26881218
211176_s_at,O43316,6.511972904,6.63922739,6.627244949,6.456483364,6.25156498,6.329015255,6.955473423,6.850486279,6.735983849,6.02625227,6.617419243,6.905004501,6.486313343,6.929508686,6.710416317,6.708486557,6.576130867,6.108778,6.579484463,6.325292587,6.624190807,6.611136436,6.796184063,6.696079254,6.663358688,6.814239979,6.439863205,7.092758179,6.865603447,6.430577755,6.822164059,6.312502384,6.439676762,6.368474483,6.48664856,7.032284737
206802_at,Q02548,6.511429787,6.816765308,6.987899303,6.664460659,6.738723755,6.537512779,6.982731819,6.747884274,6.673902512,6.570688725,6.731140614,6.713275433,6.581655502,6.66755724,7.096813202,6.750522614,6.536067009,6.754080772,6.383553982,6.653795242,7.066068172,6.978068352,6.972279072,6.527767181,6.70876646,6.761739254,6.347386837,7.014157772,6.871455193,6.736031055,7.070890427,6.693230152,6.705664158,6.844827175,6.830839157,6.738723755
205646_s_at,P26367,6.444991112,6.642291069,6.608613968,6.311843395,6.517188549,6.426164627,6.599213123,6.463418484,6.487663269,6.76021862,6.447361946,6.440633774,6.662911892,6.380034447,6.660462856,6.202665329,6.241493225,6.86734724,6.310498238,6.495941639,6.782054901,6.672753811,6.708051205,6.454957008,6.388719559,6.531080246,6.303645134,6.976638317,6.517188549,6.685353756,6.566483498,6.669302464,6.64997673,6.502683163,6.639843464,6.687443733
208060_at,P23759,7.394836903,7.392860413,7.434831142,7.479335308,7.414700031,7.288403988,7.670954704,7.677988052,7.833875656,7.371176243,7.525201797,7.403891087,7.499737263,7.543218136,7.620152473,7.421437263,7.382625103,7.538664341,7.541714191,7.374068737,7.862569809,7.485412121,7.659946442,7.701607704,7.582485199,7.594723701,7.476002693,7.666574478,7.505904198,7.394803524,7.774466038,7.539288521,7.469062805,7.525201797,7.466331005,7.901297569
121_at,Q06710,9.536146164,10.13147354,10.09843731,9.780669212,9.732241631,9.733934402,10.0769062,10.09083271,10.15168571,9.312650681,10.00455284,10.01044941,9.978913307,9.87712574,10.02923775,9.823187828,9.608996391,9.891017914,9.843613625,9.827487946,10.35888386,10.08536339,10.16466618,9.994695663,10.22499752,10.16723156,9.663036346,10.25942326,10.05191803,9.840413094,10.5074091,9.859196663,9.761951447,9.952875137,9.945126534,10.30396748
209552_at,Q06710,6.676179886,6.77362299,7.01023531,6.904989243,6.936414719,6.691323757,6.8333745,6.772583008,6.481663227,6.727526665,6.899745464,6.795653343,6.869193077,6.936414719,7.022009373,6.954741478,6.988537788,6.600907803,7.048439503,7.231734753,6.859443665,7.341824532,7.050751686,7.016171932,6.87650013,7.021481037,6.994164944,7.145312786,7.022979259,7.010805607,6.933971405,7.302199841,7.238345623,7.352255344,7.015800953,7.032618999
221990_at,Q06710,7.743424892,7.64953661,7.717506409,7.47127533,7.406311035,7.627917767,8.055078506,7.900663853,7.674233437,7.273733139,7.647968769,7.887351513,7.763318539,7.89831543,7.973120213,7.893217087,7.652736187,7.449982166,7.748535156,7.636941433,8.003472328,7.801757336,7.994762421,7.588089943,7.629337788,7.785615921,7.744853497,8.195560455,7.771589279,7.780519009,7.763318539,7.763318539,7.854239941,7.763318539,7.930691242,7.791144371
207059_at,P55771,6.213283539,6.557275772,6.795983791,6.103543758,6.255989552,6.394223213,6.704763889,6.598639488,6.5217309,5.774971008,6.38333559,6.532706738,6.429519653,6.545502186,6.800079346,6.381355286,6.242152691,6.405903816,6.333817005,6.505811691,6.765522957,6.811305523,6.803952217,6.419487,6.601485252,6.488510132,6.345835209,6.844254971,6.45072794,6.460167885,6.613515854,6.366229057,6.334377766,6.522671223,6.349038124,6.928471565
212825_at,Q6ZW49,5.414596558,5.698340893,5.642568111,5.481758595,6.043366909,6.119734287,5.789646149,5.627585888,5.833078384,5.920913696,5.856948376,5.817602158,6.033129692,5.577857971,5.407792091,5.611163139,5.808691978,5.786147118,5.581859112,5.556291103,5.673788071,5.704407692,5.595768452,5.783974171,5.793916702,5.588252068,5.842945099,5.766862392,5.80399847,5.982132912,5.897506714,5.687537193,5.712728977,5.603713036,5.581002235,5.397839546
220355_s_at,Q86U86,7.227948189,7.278330803,6.95156765,7.381680012,6.894316673,7.184951782,6.925704479,7.03028965,7.106080532,7.515475273,7.018460274,6.986083984,7.339943886,7.173653126,7.14219141,6.794209957,7.291635513,6.80737114,7.232170582,7.208983898,6.867770672,6.856685638,6.844451427,7.180514336,7.171043873,7.010926723,7.939902306,7.065603733,7.052706718,7.159457207,6.98227787,7.266954422,7.093306541,7.053702831,7.009377956,7.021056175
221212_x_at,,4.400558949,4.317802906,4.34768486,4.463766575,4.351953983,4.229516029,4.235809326,4.396324158,4.320943356,4.244708538,4.37082386,4.381719589,4.385856628,4.336601734,4.507882118,4.526417255,4.346218586,4.360540867,4.516136169,4.36741066,4.282809734,4.29774332,4.444272041,4.458231926,4.22833252,4.336681366,4.316142082,4.341099739,4.338841438,4.258455753,4.315470219,4.46809864,4.268430233,4.33958149,4.271825314,4.260267258
217738_at,P43490,7.076955318,7.191579819,7.110581398,7.266850948,7.906468391,7.647598743,6.772181034,7.108157158,7.273431778,7.784888744,7.574301243,7.329772949,8.174767494,7.122318745,6.782006264,8.535515785,8.192930222,7.285706043,8.016933441,7.917805672,7.298107147,7.235060215,7.324621201,7.449867249,7.289792061,7.435451031,7.45543623,7.260329723,7.575689793,7.270473003,6.847568989,7.468513012,7.71613121,7.410215378,7.145977497,7.396692276
217739_s_at,P43490,5.664673328,5.409926891,5.527844429,5.721979141,6.640339375,6.694876194,5.621294498,5.293082714,5.847286224,6.820621014,6.397706985,5.780258179,7.09513998,5.500039101,4.976975918,6.671375751,6.243714333,6.174035549,6.382396221,6.151498795,5.850658894,5.953822613,5.387097359,5.740585327,5.606562138,5.702539444,5.997438908,5.884479046,6.088541985,5.774665356,5.606117249,6.087329865,6.329238892,5.820893764,5.476256371,5.856212139
208329_at,Q9GZY1,4.921400547,4.833870888,4.855002403,4.886663437,4.751123905,4.725574493,4.873778343,5.199902534,4.913467884,4.792115688,4.836382389,4.994439125,4.65046978,4.848515987,5.064390182,4.975824833,4.901251793,4.785276413,4.786793709,4.898017883,4.979084492,4.995261192,5.125504971,4.914023399,5.032045364,5.041947842,4.67671442,4.966073513,4.848340988,4.8733778,5.002486706,4.898073196,5.001586437,5.023181438,4.865030289,4.89128685
205353_s_at,P30086,9.152516365,8.99092865,8.902616501,9.497465134,9.699385643,9.437685013,9.130457878,9.085884094,8.884988785,9.674651146,9.218190193,9.34175396,9.524413109,9.406130791,8.810336113,9.370458603,10.05370522,9.049454689,9.70612812,9.855002403,8.75884819,9.415094376,9.306565285,9.653846741,9.415094376,9.969739914,9.557879448,9.578662872,9.308924675,10.21143436,8.669207573,10.25045872,9.9944067,10.1374712,9.831141472,9.106485367
210825_s_at,P30086,9.451569557,9.387573242,9.542582512,9.936835289,10.23110485,10.21989346,9.8259058,9.638886452,9.692673683,10.06805801,9.811491013,9.740367889,9.863529205,9.736335754,9.405410767,9.850779533,10.25165081,9.626422882,10.03595448,10.13110065,9.362681389,9.715724945,9.359323502,10.11705971,9.441272736,10.32190514,10.18351746,10.04948521,9.686199188,10.57174492,9.396030426,10.55348873,10.68941212,10.42243004,10.07406044,9.765318871
211941_s_at,P30086,10.19841576,10.00968647,10.23790836,10.53924465,10.40796757,10.41569233,10.26098442,10.29031849,10.06804466,10.23389435,10.24965668,10.49331188,10.62871361,10.40245056,10.00904751,10.49702358,11.03641987,10.08627224,10.51650047,10.67011642,10.07633305,10.43252373,10.19838238,10.41569233,10.3310585,10.79057884,10.62637615,10.73218918,10.18158817,10.57996082,10.34643745,11.03571129,10.88635921,11.08471203,10.51469421,10.62648392
205253_at,P40424,6.291385651,6.140286922,6.024562359,6.337687016,6.241195679,6.056202888,6.0192976,6.313343525,6.186032295,6.263526917,6.183859348,6.133545876,5.925180912,5.985199928,6.214981079,6.085926533,6.407526493,6.213284492,6.002650738,6.26245594,6.098814964,6.207411289,6.972586155,7.393998146,6.359993935,6.844753742,6.989249706,6.633467197,6.698120594,6.330076694,6.540629864,6.558908939,6.26245594,6.454258919,6.531284809,6.441473484
212148_at,P40424,8.799080849,8.311881065,7.701957226,8.508735657,8.815077782,8.057668686,7.779290676,7.876748085,7.826639175,9.023781776,8.380250931,7.744077206,8.156133652,7.5718503,7.520537853,7.589471817,7.977787971,8.617251396,7.610229015,8.397886276,7.950376034,8.09265995,8.118608475,8.874307632,8.292237282,8.467139244,8.967627525,7.878852367,8.367733955,8.957187653,8.04153347,8.436711311,8.50114727,8.381597519,8.59586525,7.927480698
212151_at,P40424,9.27063942,8.671834946,8.664758682,8.679284096,8.701962471,8.272861481,8.674427986,8.426357269,8.334869385,9.098273277,8.405079842,8.533578873,8.491138458,8.013869286,8.177272797,8.190834045,8.470333099,8.814333916,8.138557434,8.563529015,8.517603874,8.43075943,8.450226784,9.123663902,8.409996033,8.82425499,9.103734016,8.831851006,8.57843399,9.454554558,8.822492599,9.010980606,8.762072563,8.995956421,9.04321003,8.861161232
202875_s_at,P40425,6.825593472,6.516963005,6.56571722,6.570242405,6.718540192,6.653309345,6.581460953,6.844536781,6.44710207,6.644452095,6.155934334,6.644452095,6.573928833,6.860015392,7.203634739,6.684552193,6.59829998,6.53231144,6.817389011,6.727827549,6.316318035,6.619867802,6.653309345,6.730605125,6.63783741,6.525183201,6.806020737,6.663873672,6.383890629,6.936983109,6.359262943,6.613066673,6.669204235,6.792948723,6.784741879,6.624019623
202876_s_at,P40425,7.809113026,8.374382973,8.262615204,7.911156654,7.975615978,7.975615978,8.022624969,7.938420296,7.750240326,7.703961372,7.778547287,8.18615818,8.146360397,8.184431076,8.476305008,7.824258327,7.77956152,7.874538898,8.19630146,8.01356411,7.665903091,7.806302071,8.265574455,8.02196312,7.789914131,7.975615978,8.036520004,7.938083172,7.754586697,7.875355721,8.01940155,8.103822708,7.971186638,7.651904106,7.885761261,8.04757309
211096_at,,6.813491821,7.059371948,7.361750126,6.873014927,6.656798363,6.896201611,7.104260445,7.2298069,7.356195927,6.575026035,7.030201912,7.314154148,6.836640358,7.33457613,7.575152397,7.386725903,7.023621559,6.723414421,7.274130821,7.154845238,7.084691525,7.007556438,7.64614296,6.934256554,7.138696194,7.222483158,6.964297295,7.280176163,7.024341106,7.098390579,7.345541954,7.138447285,7.205217361,7.118083,7.259576321,7.138696194
211097_s_at,P40425,6.049380302,5.941876888,6.230156422,6.021383286,5.986205578,5.907722473,6.042479992,5.952642441,6.032331944,6.171657085,5.740124226,5.727718353,5.929607391,6.085593224,6.286016464,5.842861652,5.900417805,6.110018253,5.986893177,6.12530756,6.359122753,5.728054047,6.093809128,5.870670795,6.00112915,6.033374786,5.920880318,6.111085892,5.954944134,6.206472397,6.099751949,6.140688419,6.233546257,6.144386292,6.220885754,6.003154278
204082_at,P40426,6.56733942,6.686532974,6.732207775,6.377831936,6.210196972,6.146402836,6.540390491,6.497096539,6.582660198,6.23143816,6.711890221,6.707067966,6.760765076,6.680628777,6.585282326,6.550375938,6.807023048,7.174528122,6.543346405,6.672297955,6.794999599,7.153943539,6.356172562,6.326356411,6.202506542,6.888840199,6.357875347,6.734433174,6.221599102,6.037438393,6.636353493,6.598923206,6.463604927,6.269413471,6.148588657,6.549739838
